,sample.id,sample.name,property.name,value_integer,value_text,value_date
7031,770,OP588945.1,COUNTRY,,USA,
7032,770,OP588945.1,GEO_LOCATION,,USA,
7033,770,OP588945.1,HOST,,Homo sapiens,
7034,1103,OP588946.1,COLLECTION_DATE,,2022-07-01,
7035,1103,OP588946.1,RELEASE_DATE,,,2022-10-05
7036,1103,OP588946.1,ISOLATE,,hMpxV/USA/NY-URMC-2207A102/2022,
7037,1103,OP588946.1,LENGTH,197209.0,,
7038,1103,OP588946.1,SEQ_TECH,,Illumina,
7039,1103,OP588946.1,COUNTRY,,USA,
7040,1103,OP588946.1,GEO_LOCATION,,USA,
7041,1103,OP588946.1,HOST,,Homo sapiens,
7042,649,OP594192.1,COLLECTION_DATE,,2022-09-01,
7043,649,OP594192.1,RELEASE_DATE,,,2022-10-06
7044,649,OP594192.1,ISOLATE,,MPXV/Germany/2022/RKI428,
7045,649,OP594192.1,LENGTH,197140.0,,
7046,649,OP594192.1,SEQ_TECH,,Illumina,
7047,649,OP594192.1,COUNTRY,,Germany,
7048,649,OP594192.1,GEO_LOCATION,,Germany,
7049,649,OP594192.1,HOST,,Homo sapiens,
7050,116,OP594193.1,COLLECTION_DATE,,2022-09-01,
7051,116,OP594193.1,RELEASE_DATE,,,2022-10-06
7052,116,OP594193.1,ISOLATE,,MPXV/Germany/2022/RKI429,
7053,116,OP594193.1,LENGTH,197139.0,,
7054,116,OP594193.1,SEQ_TECH,,Illumina,
7055,116,OP594193.1,COUNTRY,,Germany,
7056,116,OP594193.1,GEO_LOCATION,,Germany,
7057,116,OP594193.1,HOST,,Homo sapiens,
7058,668,OP594195.1,COLLECTION_DATE,,2022-09-01,
7059,668,OP594195.1,RELEASE_DATE,,,2022-10-06
7060,668,OP594195.1,ISOLATE,,MPXV/Germany/2022/RKI431,
7061,668,OP594195.1,LENGTH,197139.0,,
7062,668,OP594195.1,SEQ_TECH,,Illumina,
7063,668,OP594195.1,COUNTRY,,Germany,
7064,668,OP594195.1,GEO_LOCATION,,Germany,
7065,668,OP594195.1,HOST,,Homo sapiens,
7066,907,OP594196.1,COLLECTION_DATE,,2022-09-01,
7067,907,OP594196.1,RELEASE_DATE,,,2022-10-06
7068,907,OP594196.1,ISOLATE,,MPXV/Germany/2022/RKI432,
7069,907,OP594196.1,LENGTH,197140.0,,
7070,907,OP594196.1,SEQ_TECH,,Illumina,
7071,907,OP594196.1,COUNTRY,,Germany,
7072,907,OP594196.1,GEO_LOCATION,,Germany,
7073,907,OP594196.1,HOST,,Homo sapiens,
7074,665,OP594197.1,COLLECTION_DATE,,2022-09-01,
7075,665,OP594197.1,RELEASE_DATE,,,2022-10-06
7076,665,OP594197.1,ISOLATE,,MPXV/Germany/2022/RKI433,
7077,665,OP594197.1,LENGTH,197139.0,,
7078,665,OP594197.1,SEQ_TECH,,Illumina,
7079,665,OP594197.1,COUNTRY,,Germany,
7080,665,OP594197.1,GEO_LOCATION,,Germany,
7081,665,OP594197.1,HOST,,Homo sapiens,
7082,987,OP594203.1,COLLECTION_DATE,,2022-09-01,
7083,987,OP594203.1,RELEASE_DATE,,,2022-10-06
7084,987,OP594203.1,ISOLATE,,MPXV/Germany/2022/RKI439,
7085,987,OP594203.1,LENGTH,197139.0,,
7086,987,OP594203.1,SEQ_TECH,,Illumina,
7087,987,OP594203.1,COUNTRY,,Germany,
7088,987,OP594203.1,GEO_LOCATION,,Germany,
7089,987,OP594203.1,HOST,,Homo sapiens,
7090,556,OP594204.1,COLLECTION_DATE,,2022-09-01,
7091,556,OP594204.1,RELEASE_DATE,,,2022-10-06
7092,556,OP594204.1,ISOLATE,,MPXV/Germany/2022/RKI440,
7093,556,OP594204.1,LENGTH,197140.0,,
7094,556,OP594204.1,SEQ_TECH,,Illumina,
7095,556,OP594204.1,COUNTRY,,Germany,
7096,556,OP594204.1,GEO_LOCATION,,Germany,
7097,556,OP594204.1,HOST,,Homo sapiens,
7098,357,OP594207.1,COLLECTION_DATE,,2022-09-01,
7099,357,OP594207.1,RELEASE_DATE,,,2022-10-06
7100,357,OP594207.1,ISOLATE,,MPXV/Germany/2022/RKI443,
7101,357,OP594207.1,LENGTH,197139.0,,
7102,357,OP594207.1,SEQ_TECH,,Illumina,
7103,357,OP594207.1,COUNTRY,,Germany,
7104,357,OP594207.1,GEO_LOCATION,,Germany,
7105,357,OP594207.1,HOST,,Homo sapiens,
7106,646,OP597769.1,COLLECTION_DATE,,2022-09-26,
7107,646,OP597769.1,RELEASE_DATE,,,2022-10-07
7108,646,OP597769.1,ISOLATE,,hMpxV/Egypt/MOH-NRC-0002/2022,
7109,646,OP597769.1,LENGTH,197201.0,,
7110,646,OP597769.1,SEQ_TECH,,Illumina,
7111,646,OP597769.1,COUNTRY,,Egypt,
7112,646,OP597769.1,GEO_LOCATION,,Egypt,
7113,646,OP597769.1,HOST,,Homo sapiens,
7114,179,OP603001.1,COLLECTION_DATE,,2022-07-01,
7115,179,OP603001.1,RELEASE_DATE,,,2022-10-10
7116,179,OP603001.1,ISOLATE,,MPXV_USA_2022_AR0001,
7117,179,OP603001.1,LENGTH,197222.0,,
7118,179,OP603001.1,SEQ_TECH,,Illumina NovaSeq 6000,
7119,179,OP603001.1,COUNTRY,,USA,
7120,179,OP603001.1,GEO_LOCATION,,USA: AR,
7121,179,OP603001.1,HOST,,Homo sapiens,
7122,941,OP603002.1,COLLECTION_DATE,,2022-07-01,
7123,941,OP603002.1,RELEASE_DATE,,,2022-10-10
7124,941,OP603002.1,ISOLATE,,MPXV_USA_2022_WI0001,
7125,941,OP603002.1,LENGTH,197074.0,,
7126,941,OP603002.1,SEQ_TECH,,Illumina NovaSeq 6000,
7127,941,OP603002.1,COUNTRY,,USA,
7128,941,OP603002.1,GEO_LOCATION,,USA: WI,
7129,941,OP603002.1,HOST,,Homo sapiens,
7130,172,OP603003.1,COLLECTION_DATE,,2022-07-01,
7131,172,OP603003.1,RELEASE_DATE,,,2022-10-10
7132,172,OP603003.1,ISOLATE,,MPXV_USA_2022_GA0016,
7133,172,OP603003.1,LENGTH,197128.0,,
7134,172,OP603003.1,SEQ_TECH,,Illumina NovaSeq 6000,
7135,172,OP603003.1,COUNTRY,,USA,
7136,172,OP603003.1,GEO_LOCATION,,USA: GA,
7137,172,OP603003.1,HOST,,Homo sapiens,
7138,19,OP603004.1,COLLECTION_DATE,,2022-07-01,
7139,19,OP603004.1,RELEASE_DATE,,,2022-10-10
7140,19,OP603004.1,ISOLATE,,MPXV_USA_2022_MN0004,
7141,19,OP603004.1,LENGTH,197142.0,,
7142,19,OP603004.1,SEQ_TECH,,Illumina NovaSeq 6000,
7143,19,OP603004.1,COUNTRY,,USA,
7144,19,OP603004.1,GEO_LOCATION,,USA: MN,
7145,19,OP603004.1,HOST,,Homo sapiens,
7146,819,OP603005.1,COLLECTION_DATE,,2022-07-01,
7147,819,OP603005.1,RELEASE_DATE,,,2022-10-10
7148,819,OP603005.1,ISOLATE,,MPXV_USA_2022_SC0003,
7149,819,OP603005.1,LENGTH,197170.0,,
7150,819,OP603005.1,SEQ_TECH,,Illumina NovaSeq 6000,
7151,819,OP603005.1,COUNTRY,,USA,
7152,819,OP603005.1,GEO_LOCATION,,USA: SC,
7153,819,OP603005.1,HOST,,Homo sapiens,
7154,86,OP603006.1,COLLECTION_DATE,,2022-07-01,
7155,86,OP603006.1,RELEASE_DATE,,,2022-10-10
7156,86,OP603006.1,ISOLATE,,MPXV_USA_2022_NJ0003,
7157,86,OP603006.1,LENGTH,197174.0,,
7158,86,OP603006.1,SEQ_TECH,,Illumina NovaSeq 6000,
7159,86,OP603006.1,COUNTRY,,USA,
7160,86,OP603006.1,GEO_LOCATION,,USA: NJ,
7161,86,OP603006.1,HOST,,Homo sapiens,
7162,505,OP603007.1,COLLECTION_DATE,,2022-06-01,
7163,505,OP603007.1,RELEASE_DATE,,,2022-10-10
7164,505,OP603007.1,ISOLATE,,MPXV_USA_2022_PA0007,
7165,505,OP603007.1,LENGTH,197174.0,,
7166,505,OP603007.1,SEQ_TECH,,Illumina NovaSeq 6000,
7167,505,OP603007.1,COUNTRY,,USA,
7168,505,OP603007.1,GEO_LOCATION,,USA: PA,
7169,505,OP603007.1,HOST,,Homo sapiens,
7170,900,OP603008.1,COLLECTION_DATE,,2022-07-01,
7171,900,OP603008.1,RELEASE_DATE,,,2022-10-10
7172,900,OP603008.1,ISOLATE,,MPXV_USA_2022_NY0022,
7173,900,OP603008.1,LENGTH,197179.0,,
7174,900,OP603008.1,SEQ_TECH,,Illumina NovaSeq 6000,
7175,900,OP603008.1,COUNTRY,,USA,
7176,900,OP603008.1,GEO_LOCATION,,USA: NY,
7177,900,OP603008.1,HOST,,Homo sapiens,
7178,338,OP603009.1,COLLECTION_DATE,,2022-07-01,
7179,338,OP603009.1,RELEASE_DATE,,,2022-10-10
7180,338,OP603009.1,ISOLATE,,MPXV_USA_2022_AZ0003,
7181,338,OP603009.1,LENGTH,197172.0,,
7182,338,OP603009.1,SEQ_TECH,,Illumina NovaSeq 6000,
7183,338,OP603009.1,COUNTRY,,USA,
7184,338,OP603009.1,GEO_LOCATION,,USA: AZ,
7185,338,OP603009.1,HOST,,Homo sapiens,
7186,295,OP603010.1,COLLECTION_DATE,,2022-07-01,
7187,295,OP603010.1,RELEASE_DATE,,,2022-10-10
7188,295,OP603010.1,ISOLATE,,MPXV_USA_2022_MI0002,
7189,295,OP603010.1,LENGTH,197173.0,,
7190,295,OP603010.1,SEQ_TECH,,Illumina NovaSeq 6000,
7191,295,OP603010.1,COUNTRY,,USA,
7192,295,OP603010.1,GEO_LOCATION,,USA: MI,
7193,295,OP603010.1,HOST,,Homo sapiens,
7194,615,OP603011.1,COLLECTION_DATE,,2022-06-01,
7195,615,OP603011.1,RELEASE_DATE,,,2022-10-10
7196,615,OP603011.1,ISOLATE,,MPXV_USA_2022_IN0005,
7197,615,OP603011.1,LENGTH,197234.0,,
7198,615,OP603011.1,SEQ_TECH,,Illumina NovaSeq 6000,
7199,615,OP603011.1,COUNTRY,,USA,
7200,615,OP603011.1,GEO_LOCATION,,USA: IN,
7201,615,OP603011.1,HOST,,Homo sapiens,
7202,779,OP603012.1,COLLECTION_DATE,,2022-07-01,
7203,779,OP603012.1,RELEASE_DATE,,,2022-10-10
7204,779,OP603012.1,ISOLATE,,MPXV_USA_2022_CA0034,
7205,779,OP603012.1,LENGTH,197182.0,,
7206,779,OP603012.1,SEQ_TECH,,Illumina NovaSeq 6000,
7207,779,OP603012.1,COUNTRY,,USA,
7208,779,OP603012.1,GEO_LOCATION,,USA: CA,
7209,779,OP603012.1,HOST,,Homo sapiens,
7210,383,OP603013.1,COLLECTION_DATE,,2022-07-01,
7211,383,OP603013.1,RELEASE_DATE,,,2022-10-10
7212,383,OP603013.1,ISOLATE,,MPXV_USA_2022_AZ0002,
7213,383,OP603013.1,LENGTH,197172.0,,
7214,383,OP603013.1,SEQ_TECH,,Illumina NovaSeq 6000,
7215,383,OP603013.1,COUNTRY,,USA,
7216,383,OP603013.1,GEO_LOCATION,,USA: AZ,
7217,383,OP603013.1,HOST,,Homo sapiens,
7218,811,OP603014.1,COLLECTION_DATE,,2022-07-01,
7219,811,OP603014.1,RELEASE_DATE,,,2022-10-10
7220,811,OP603014.1,ISOLATE,,MPXV_USA_2022_NY0021,
7221,811,OP603014.1,LENGTH,197147.0,,
7222,811,OP603014.1,SEQ_TECH,,Illumina NovaSeq 6000,
7223,811,OP603014.1,COUNTRY,,USA,
7224,811,OP603014.1,GEO_LOCATION,,USA: NY,
7225,811,OP603014.1,HOST,,Homo sapiens,
7226,73,OP603015.1,COLLECTION_DATE,,2022-07-01,
7227,73,OP603015.1,RELEASE_DATE,,,2022-10-10
7228,73,OP603015.1,ISOLATE,,MPXV_USA_2022_GA0017,
7229,73,OP603015.1,LENGTH,197195.0,,
7230,73,OP603015.1,SEQ_TECH,,Illumina NovaSeq 6000,
7231,73,OP603015.1,COUNTRY,,USA,
7232,73,OP603015.1,GEO_LOCATION,,USA: GA,
7233,73,OP603015.1,HOST,,Homo sapiens,
7234,635,OP603016.1,COLLECTION_DATE,,2022-06-01,
7235,635,OP603016.1,RELEASE_DATE,,,2022-10-10
7236,635,OP603016.1,ISOLATE,,MPXV_USA_2022_CA0032,
7237,635,OP603016.1,LENGTH,197192.0,,
7238,635,OP603016.1,SEQ_TECH,,Illumina NovaSeq 6000,
7239,635,OP603016.1,COUNTRY,,USA,
7240,635,OP603016.1,GEO_LOCATION,,USA: CA,
7241,635,OP603016.1,HOST,,Homo sapiens,
7242,559,OP603017.1,COLLECTION_DATE,,2022-06-01,
7243,559,OP603017.1,RELEASE_DATE,,,2022-10-10
7244,559,OP603017.1,ISOLATE,,MPXV_USA_2022_CA0033,
7245,559,OP603017.1,LENGTH,197123.0,,
7246,559,OP603017.1,SEQ_TECH,,Illumina NovaSeq 6000,
7247,559,OP603017.1,COUNTRY,,USA,
7248,559,OP603017.1,GEO_LOCATION,,USA: CA,
7249,559,OP603017.1,HOST,,Homo sapiens,
7250,1003,OP603018.1,COLLECTION_DATE,,2022-06-01,
7251,1003,OP603018.1,RELEASE_DATE,,,2022-10-10
7252,1003,OP603018.1,ISOLATE,,MPXV_USA_2022_CA0031,
7253,1003,OP603018.1,LENGTH,197131.0,,
7254,1003,OP603018.1,SEQ_TECH,,Illumina NovaSeq 6000,
7255,1003,OP603018.1,COUNTRY,,USA,
7256,1003,OP603018.1,GEO_LOCATION,,USA: CA,
7257,1003,OP603018.1,HOST,,Homo sapiens,
7258,1067,OP604519.1,COLLECTION_DATE,,2022-07-01,
7259,1067,OP604519.1,RELEASE_DATE,,,2022-11-14
7260,1067,OP604519.1,ISOLATE,,MPXV_USA_2022_SD0001,
7261,1067,OP604519.1,LENGTH,197179.0,,
7262,1067,OP604519.1,SEQ_TECH,,Illumina NovaSeq 6000,
7263,1067,OP604519.1,COUNTRY,,USA,
7264,1067,OP604519.1,GEO_LOCATION,,USA: SD,
7265,1067,OP604519.1,HOST,,Homo sapiens,
7266,617,OP604521.1,COLLECTION_DATE,,2022-07-01,
7267,617,OP604521.1,RELEASE_DATE,,,2022-11-14
7268,617,OP604521.1,ISOLATE,,MPXV_USA_2022_TX0020,
7269,617,OP604521.1,LENGTH,197106.0,,
7270,617,OP604521.1,SEQ_TECH,,Illumina NovaSeq 6000,
7271,617,OP604521.1,COUNTRY,,USA,
7272,617,OP604521.1,GEO_LOCATION,,USA: TX,
7273,617,OP604521.1,HOST,,Homo sapiens,
7274,1172,OP604522.1,COLLECTION_DATE,,2022-06-01,
7275,1172,OP604522.1,RELEASE_DATE,,,2022-11-14
7276,1172,OP604522.1,ISOLATE,,MPXV_USA_2022_PA0008,
7277,1172,OP604522.1,LENGTH,197166.0,,
7278,1172,OP604522.1,SEQ_TECH,,Illumina NovaSeq 6000,
7279,1172,OP604522.1,COUNTRY,,USA,
7280,1172,OP604522.1,GEO_LOCATION,,USA: PA,
7281,1172,OP604522.1,HOST,,Homo sapiens,
7282,176,OP604523.1,COLLECTION_DATE,,2022-07-01,
7283,176,OP604523.1,RELEASE_DATE,,,2022-11-14
7284,176,OP604523.1,ISOLATE,,MPXV_USA_2022_NC0007,
7285,176,OP604523.1,LENGTH,197218.0,,
7286,176,OP604523.1,SEQ_TECH,,Illumina NovaSeq 6000,
7287,176,OP604523.1,COUNTRY,,USA,
7288,176,OP604523.1,GEO_LOCATION,,USA: NC,
7289,176,OP604523.1,HOST,,Homo sapiens,
7290,716,OP604524.1,COLLECTION_DATE,,2022-07-01,
7291,716,OP604524.1,RELEASE_DATE,,,2022-11-14
7292,716,OP604524.1,ISOLATE,,MPXV_USA_2022_NV0003,
7293,716,OP604524.1,LENGTH,197237.0,,
7294,716,OP604524.1,SEQ_TECH,,Illumina NovaSeq 6000,
7295,716,OP604524.1,COUNTRY,,USA,
7296,716,OP604524.1,GEO_LOCATION,,USA: NV,
7297,716,OP604524.1,HOST,,Homo sapiens,
7298,596,OP604525.1,COLLECTION_DATE,,2022-07-01,
7299,596,OP604525.1,RELEASE_DATE,,,2022-11-14
7300,596,OP604525.1,ISOLATE,,MXPV_USA_2022_NJ0010,
7301,596,OP604525.1,LENGTH,197193.0,,
7302,596,OP604525.1,SEQ_TECH,,Illumina NovaSeq 6000,
7303,596,OP604525.1,COUNTRY,,USA,
7304,596,OP604525.1,GEO_LOCATION,,USA: NJ,
7305,596,OP604525.1,HOST,,Homo sapiens,
7306,806,OP604526.1,COLLECTION_DATE,,2022-07-01,
7307,806,OP604526.1,RELEASE_DATE,,,2022-11-14
7308,806,OP604526.1,ISOLATE,,MPXV_USA_2022_NC0005,
7309,806,OP604526.1,LENGTH,197174.0,,
7310,806,OP604526.1,SEQ_TECH,,Illumina NovaSeq 6000,
7311,806,OP604526.1,COUNTRY,,USA,
7312,806,OP604526.1,GEO_LOCATION,,USA: NC,
7313,806,OP604526.1,HOST,,Homo sapiens,
7314,514,OP604527.1,COLLECTION_DATE,,2022-06-01,
7315,514,OP604527.1,RELEASE_DATE,,,2022-11-14
7316,514,OP604527.1,ISOLATE,,MPXV_USA_2022_MD0002,
7317,514,OP604527.1,LENGTH,197241.0,,
7318,514,OP604527.1,SEQ_TECH,,Illumina NovaSeq 6000,
7319,514,OP604527.1,COUNTRY,,USA,
7320,514,OP604527.1,GEO_LOCATION,,USA: MD,
7321,514,OP604527.1,HOST,,Homo sapiens,
7322,230,OP604528.1,COLLECTION_DATE,,2022-06-01,
7323,230,OP604528.1,RELEASE_DATE,,,2022-11-14
7324,230,OP604528.1,ISOLATE,,MPXV_USA_2022_MD0003,
7325,230,OP604528.1,LENGTH,197209.0,,
7326,230,OP604528.1,SEQ_TECH,,Illumina NovaSeq 6000,
7327,230,OP604528.1,COUNTRY,,USA,
7328,230,OP604528.1,GEO_LOCATION,,USA: MD,
7329,230,OP604528.1,HOST,,Homo sapiens,
7330,600,OP604529.1,COLLECTION_DATE,,2022-06-01,
7331,600,OP604529.1,RELEASE_DATE,,,2022-11-14
7332,600,OP604529.1,ISOLATE,,MPXV_USA_2022_GA0011,
7333,600,OP604529.1,LENGTH,197153.0,,
7334,600,OP604529.1,SEQ_TECH,,Illumina NovaSeq 6000,
7335,600,OP604529.1,COUNTRY,,USA,
7336,600,OP604529.1,GEO_LOCATION,,USA: GA,
7337,600,OP604529.1,HOST,,Homo sapiens,
7338,663,OP604530.1,COLLECTION_DATE,,2022-06-01,
7339,663,OP604530.1,RELEASE_DATE,,,2022-11-14
7340,663,OP604530.1,ISOLATE,,MPXV_USA_2022_FL0021,
7341,663,OP604530.1,LENGTH,197197.0,,
7342,663,OP604530.1,SEQ_TECH,,Illumina NovaSeq 6000,
7343,663,OP604530.1,COUNTRY,,USA,
7344,663,OP604530.1,GEO_LOCATION,,USA: FL,
7345,663,OP604530.1,HOST,,Homo sapiens,
7346,726,OP604531.1,COLLECTION_DATE,,2022-07-01,
7347,726,OP604531.1,RELEASE_DATE,,,2022-11-14
7348,726,OP604531.1,ISOLATE,,MPXV_USA_2022_FL0020,
7349,726,OP604531.1,LENGTH,197204.0,,
7350,726,OP604531.1,SEQ_TECH,,Illumina NovaSeq 6000,
7351,726,OP604531.1,COUNTRY,,USA,
7352,726,OP604531.1,GEO_LOCATION,,USA: FL,
7353,726,OP604531.1,HOST,,Homo sapiens,
7354,992,OP604532.1,COLLECTION_DATE,,2022-06-01,
7355,992,OP604532.1,RELEASE_DATE,,,2022-11-14
7356,992,OP604532.1,ISOLATE,,MPXV_USA_2022_DC0012,
7357,992,OP604532.1,LENGTH,197184.0,,
7358,992,OP604532.1,SEQ_TECH,,Illumina NovaSeq 6000,
7359,992,OP604532.1,COUNTRY,,USA,
7360,992,OP604532.1,GEO_LOCATION,,USA: DC,
7361,992,OP604532.1,HOST,,Homo sapiens,
7362,46,OP604533.1,COLLECTION_DATE,,2022-06-01,
7363,46,OP604533.1,RELEASE_DATE,,,2022-11-14
7364,46,OP604533.1,ISOLATE,,MPXV_USA_2022_CA0035,
7365,46,OP604533.1,LENGTH,197163.0,,
7366,46,OP604533.1,SEQ_TECH,,Illumina NovaSeq 6000,
7367,46,OP604533.1,COUNTRY,,USA,
7368,46,OP604533.1,GEO_LOCATION,,USA: CA,
7369,46,OP604533.1,HOST,,Homo sapiens,
7370,5,OP604565.1,COLLECTION_DATE,,2022-08-24,
7371,5,OP604565.1,RELEASE_DATE,,,2022-10-11
7372,5,OP604565.1,ISOLATE,,MPXV22/human/USA-NE-211,
7373,5,OP604565.1,LENGTH,197188.0,,
7374,5,OP604565.1,SEQ_TECH,,,
7375,5,OP604565.1,COUNTRY,,USA,
7376,5,OP604565.1,GEO_LOCATION,,USA: Nebraska,
7377,5,OP604565.1,HOST,,Homo sapiens,
7378,853,OP604566.1,COLLECTION_DATE,,2022-08-28,
7379,853,OP604566.1,RELEASE_DATE,,,2022-10-11
7380,853,OP604566.1,ISOLATE,,MPXV22/human/USA-NE-230,
7381,853,OP604566.1,LENGTH,197205.0,,
7382,853,OP604566.1,SEQ_TECH,,,
7383,853,OP604566.1,COUNTRY,,USA,
7384,853,OP604566.1,GEO_LOCATION,,USA: Nebraska,
7385,853,OP604566.1,HOST,,Homo sapiens,
7386,328,OP604567.1,COLLECTION_DATE,,2022-09-12,
7387,328,OP604567.1,RELEASE_DATE,,,2022-10-11
7388,328,OP604567.1,ISOLATE,,MPXV22/human/USA-OK-288,
7389,328,OP604567.1,LENGTH,197196.0,,
7390,328,OP604567.1,SEQ_TECH,,,
7391,328,OP604567.1,COUNTRY,,USA,
7392,328,OP604567.1,GEO_LOCATION,,USA: Oklahoma,
7393,328,OP604567.1,HOST,,Homo sapiens,
7394,466,OP604568.1,COLLECTION_DATE,,2022-09-15,
7395,466,OP604568.1,RELEASE_DATE,,,2022-10-11
7396,466,OP604568.1,ISOLATE,,MPXV22/human/USA-OK-301,
7397,466,OP604568.1,LENGTH,197199.0,,
7398,466,OP604568.1,SEQ_TECH,,,
7399,466,OP604568.1,COUNTRY,,USA,
7400,466,OP604568.1,GEO_LOCATION,,USA: Oklahoma,
7401,466,OP604568.1,HOST,,Homo sapiens,
7402,532,OP604569.1,COLLECTION_DATE,,2022-09-14,
7403,532,OP604569.1,RELEASE_DATE,,,2022-10-11
7404,532,OP604569.1,ISOLATE,,MPXV22/human/USA-OK-302,
7405,532,OP604569.1,LENGTH,197199.0,,
7406,532,OP604569.1,SEQ_TECH,,,
7407,532,OP604569.1,COUNTRY,,USA,
7408,532,OP604569.1,GEO_LOCATION,,USA: Oklahoma,
7409,532,OP604569.1,HOST,,Homo sapiens,
7410,382,OP612682.1,COLLECTION_DATE,,2019-04-29,
7411,382,OP612682.1,RELEASE_DATE,,,2022-10-11
7412,382,OP612682.1,ISOLATE,,MPXV/040/19,
7413,382,OP612682.1,LENGTH,197052.0,,
7414,382,OP612682.1,SEQ_TECH,,Oxford Nanopore Technologies,
7415,382,OP612682.1,COUNTRY,,Nigeria,
7416,382,OP612682.1,GEO_LOCATION,,Nigeria,
7417,382,OP612682.1,HOST,,Homo sapiens,
7418,1113,OP612683.1,COLLECTION_DATE,,2019-04-29,
7419,1113,OP612683.1,RELEASE_DATE,,,2022-10-11
7420,1113,OP612683.1,ISOLATE,,MPXV/042/19,
7421,1113,OP612683.1,LENGTH,197061.0,,
7422,1113,OP612683.1,SEQ_TECH,,Oxford Nanopore Technologies,
7423,1113,OP612683.1,COUNTRY,,Nigeria,
7424,1113,OP612683.1,GEO_LOCATION,,Nigeria,
7425,1113,OP612683.1,HOST,,Homo sapiens,
7426,157,OP612685.1,COLLECTION_DATE,,2019-06-08,
7427,157,OP612685.1,RELEASE_DATE,,,2022-10-11
7428,157,OP612685.1,ISOLATE,,MPXV/052/19,
7429,157,OP612685.1,LENGTH,197034.0,,
7430,157,OP612685.1,SEQ_TECH,,Oxford Nanopore Technologies,
7431,157,OP612685.1,COUNTRY,,Nigeria,
7432,157,OP612685.1,GEO_LOCATION,,Nigeria,
7433,157,OP612685.1,HOST,,Homo sapiens,
7434,484,OP612688.1,COLLECTION_DATE,,2019-11-16,
7435,484,OP612688.1,RELEASE_DATE,,,2022-10-11
7436,484,OP612688.1,ISOLATE,,MPXV/104/19,
7437,484,OP612688.1,LENGTH,197087.0,,
7438,484,OP612688.1,SEQ_TECH,,Oxford Nanopore Technologies,
7439,484,OP612688.1,COUNTRY,,Nigeria,
7440,484,OP612688.1,GEO_LOCATION,,Nigeria,
7441,484,OP612688.1,HOST,,Homo sapiens,
7442,317,OP626104.1,COLLECTION_DATE,,2022-06-01,
7443,317,OP626104.1,RELEASE_DATE,,,2022-10-13
7444,317,OP626104.1,ISOLATE,,MPXV/Germany/2022/RKI466,
7445,317,OP626104.1,LENGTH,197140.0,,
7446,317,OP626104.1,SEQ_TECH,,Illumina,
7447,317,OP626104.1,COUNTRY,,Germany,
7448,317,OP626104.1,GEO_LOCATION,,Germany,
7449,317,OP626104.1,HOST,,Homo sapiens,
7450,1007,OP626105.1,COLLECTION_DATE,,2022-06-01,
7451,1007,OP626105.1,RELEASE_DATE,,,2022-10-13
7452,1007,OP626105.1,ISOLATE,,MPXV/Germany/2022/RKI467,
7453,1007,OP626105.1,LENGTH,197140.0,,
7454,1007,OP626105.1,SEQ_TECH,,Illumina,
7455,1007,OP626105.1,COUNTRY,,Germany,
7456,1007,OP626105.1,GEO_LOCATION,,Germany,
7457,1007,OP626105.1,HOST,,Homo sapiens,
7458,361,OP626106.1,COLLECTION_DATE,,2022-06-01,
7459,361,OP626106.1,RELEASE_DATE,,,2022-10-13
7460,361,OP626106.1,ISOLATE,,MPXV/Germany/2022/RKI468,
7461,361,OP626106.1,LENGTH,197140.0,,
7462,361,OP626106.1,SEQ_TECH,,Illumina,
7463,361,OP626106.1,COUNTRY,,Germany,
7464,361,OP626106.1,GEO_LOCATION,,Germany,
7465,361,OP626106.1,HOST,,Homo sapiens,
7466,1144,OP626108.1,COLLECTION_DATE,,2022-07-01,
7467,1144,OP626108.1,RELEASE_DATE,,,2022-10-13
7468,1144,OP626108.1,ISOLATE,,MPXV/Germany/2022/RKI470,
7469,1144,OP626108.1,LENGTH,197140.0,,
7470,1144,OP626108.1,SEQ_TECH,,Illumina,
7471,1144,OP626108.1,COUNTRY,,Germany,
7472,1144,OP626108.1,GEO_LOCATION,,Germany,
7473,1144,OP626108.1,HOST,,Homo sapiens,
7474,667,OP626109.1,COLLECTION_DATE,,2022-07-01,
7475,667,OP626109.1,RELEASE_DATE,,,2022-10-13
7476,667,OP626109.1,ISOLATE,,MPXV/Germany/2022/RKI471,
7477,667,OP626109.1,LENGTH,197140.0,,
7478,667,OP626109.1,SEQ_TECH,,Illumina,
7479,667,OP626109.1,COUNTRY,,Germany,
7480,667,OP626109.1,GEO_LOCATION,,Germany,
7481,667,OP626109.1,HOST,,Homo sapiens,
7482,551,OP626110.1,COLLECTION_DATE,,2022-07-01,
7483,551,OP626110.1,RELEASE_DATE,,,2022-10-13
7484,551,OP626110.1,ISOLATE,,MPXV/Germany/2022/RKI472,
7485,551,OP626110.1,LENGTH,197140.0,,
7486,551,OP626110.1,SEQ_TECH,,Illumina,
7487,551,OP626110.1,COUNTRY,,Germany,
7488,551,OP626110.1,GEO_LOCATION,,Germany,
7489,551,OP626110.1,HOST,,Homo sapiens,
7490,160,OP626111.1,COLLECTION_DATE,,2022-07-01,
7491,160,OP626111.1,RELEASE_DATE,,,2022-10-13
7492,160,OP626111.1,ISOLATE,,MPXV/Germany/2022/RKI473,
7493,160,OP626111.1,LENGTH,197140.0,,
7494,160,OP626111.1,SEQ_TECH,,Illumina,
7495,160,OP626111.1,COUNTRY,,Germany,
7496,160,OP626111.1,GEO_LOCATION,,Germany,
